symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CLEAN,1159.00,1217.90,1155.40,1187.60,1164.51,LONG,1159.00,1164.51,1164.51,true,5.51,0.48
DEEPAKNTR,1763.50,1770.00,1748.00,1748.70,1756.51,SHORT,1763.50,1756.51,1756.51,true,6.99,0.40
TBOTEK,1515.00,1572.40,1515.00,1542.70,1559.23,LONG,1515.00,1559.23,1559.23,true,44.23,2.92
KPRMILL,987.00,991.25,965.00,986.55,995.78,LONG,987.00,995.78,986.55,false,-0.45,-0.05
SOBHA,1458.60,1463.00,1402.10,1405.60,1447.92,SHORT,1458.60,1447.92,1447.92,true,10.68,0.73
SYRMA,831.60,872.00,822.85,832.00,824.67,SHORT,831.60,824.67,824.67,true,6.93,0.83
KALYANKJIL,505.00,507.70,498.80,501.90,503.96,SHORT,505.00,503.96,503.96,true,1.04,0.21
GODIGIT,358.75,359.40,350.30,354.00,360.50,LONG,358.75,360.50,354.00,false,-4.75,-1.32
WELCORP,842.10,851.20,832.00,850.60,851.11,LONG,842.10,851.11,851.11,true,9.01,1.07
ANURAS,1102.10,1118.00,1090.00,1110.80,1105.14,LONG,1102.10,1105.14,1105.14,true,3.04,0.28
