symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
AEGISVOPAK,190.50,195.50,190.50,191.57,192.45,LONG,190.50,192.45,192.45,true,1.95,1.02
ACMESOLAR,326.70,347.60,325.10,345.50,328.48,LONG,326.70,328.48,328.48,true,1.78,0.54
ASTERDM,726.05,748.40,726.05,738.65,729.83,LONG,726.05,729.83,729.83,true,3.78,0.52
CARBORUNIV,1011.70,1035.90,1006.10,1031.70,1016.16,LONG,1011.70,1016.16,1016.16,true,4.46,0.44
HEXT,534.85,535.15,520.20,528.95,533.94,SHORT,534.85,533.94,533.94,true,0.91,0.17
AADHARHFC,460.00,471.00,458.70,470.40,458.57,SHORT,460.00,458.57,470.40,false,-10.40,-2.26
RBLBANK,348.00,356.00,345.35,354.20,344.39,SHORT,348.00,344.39,354.20,false,-6.20,-1.78
SUZLON,54.25,56.00,54.03,55.72,54.09,SHORT,54.25,54.09,54.09,true,0.16,0.29
INDGN,519.95,521.50,515.00,517.65,514.33,SHORT,519.95,514.33,517.65,false,2.30,0.44
ANURAS,1333.30,1353.00,1321.70,1349.90,1318.39,SHORT,1333.30,1318.39,1349.90,false,-16.60,-1.25
