symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TATAINVEST,1020.00,1072.00,978.00,996.00,10826.35,LONG,1020.00,10826.35,996.00,false,-24.00,-2.35
ADANIPOWER,148.00,152.99,147.38,151.93,146.11,SHORT,148.00,146.11,151.93,false,-3.93,-2.66
ZYDUSWELL,454.00,462.15,450.00,454.50,460.24,LONG,454.00,460.24,460.24,true,6.24,1.37
PFOCUS,176.50,179.50,172.53,175.75,177.46,LONG,176.50,177.46,177.46,true,0.96,0.54
HINDPETRO,424.15,436.65,418.55,432.30,440.25,LONG,424.15,440.25,432.30,false,8.15,1.92
AUROPHARMA,1092.30,1098.10,1078.20,1095.50,1094.96,LONG,1092.30,1094.96,1094.96,true,2.66,0.24
CANBK,121.98,123.86,121.85,122.68,125.18,LONG,121.98,125.18,122.68,false,0.70,0.57
CHENNPETRO,751.50,777.90,747.70,774.30,776.17,LONG,751.50,776.17,776.17,true,24.67,3.28
AEGISLOG,869.00,871.05,827.60,828.30,884.58,LONG,869.00,884.58,828.30,false,-40.70,-4.68
SBFC,110.00,112.50,109.61,109.95,108.43,SHORT,110.00,108.43,109.95,false,0.05,0.05
