symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CARBORUNIV,1030.20,1050.00,1001.10,1016.50,1053.45,LONG,1030.20,1053.45,1016.50,false,-13.70,-1.33
CONCORDBIO,1284.00,1349.90,1282.60,1330.20,1246.04,SHORT,1284.00,1246.04,1330.20,false,-46.20,-3.60
ACMESOLAR,350.00,353.05,335.35,337.45,351.43,LONG,350.00,351.43,351.43,true,1.43,0.41
AEGISVOPAK,196.48,203.04,194.68,197.47,190.36,SHORT,196.48,190.36,197.47,false,-0.99,-0.50
THELEELA,413.00,415.00,407.30,408.80,412.20,SHORT,413.00,412.20,412.20,true,0.80,0.19
ABDL,588.80,589.65,569.75,571.45,579.84,SHORT,588.80,579.84,579.84,true,8.96,1.52
ASTERDM,792.50,824.90,792.50,813.20,793.70,LONG,792.50,793.70,793.70,true,1.20,0.15
NATCOPHARM,866.70,876.80,852.80,855.10,865.40,SHORT,866.70,865.40,865.40,true,1.30,0.15
GODIGIT,298.50,304.85,290.80,291.70,301.02,LONG,298.50,301.02,301.02,true,2.52,0.84
SUZLON,55.22,55.45,53.83,53.83,54.99,SHORT,55.22,54.99,54.99,true,0.23,0.42
