symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PFOCUS,147.01,151.49,143.69,144.45,148.73,LONG,147.01,148.73,148.73,true,1.72,1.17
NUVOCO,421.00,438.40,415.90,432.95,423.65,LONG,421.00,423.65,423.65,true,2.65,0.63
RBLBANK,259.49,270.00,255.20,266.50,259.64,SKIP,,,,,,
ANANDRATHI,1320.00,1350.00,1304.00,1321.60,2685.78,LONG,1320.00,2685.78,1321.60,false,1.60,0.12
ONESOURCE,1969.80,1980.70,1938.20,1974.90,1985.94,LONG,1969.80,1985.94,1974.90,false,5.10,0.26
AIIL,551.20,566.80,550.00,555.40,2851.24,LONG,551.20,2851.24,555.40,false,4.20,0.76
BLUEJET,782.00,814.90,781.00,807.35,791.35,LONG,782.00,791.35,791.35,true,9.35,1.20
NAVINFLUOR,5042.00,5444.00,5016.60,5037.40,5166.42,LONG,5042.00,5166.42,5166.42,true,124.42,2.47
GMDCLTD,397.45,407.50,391.30,393.25,408.87,LONG,397.45,408.87,393.25,false,-4.20,-1.06
EMCURE,1411.00,1422.40,1378.10,1405.20,1431.58,LONG,1411.00,1431.58,1405.20,false,-5.80,-0.41
