symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ANANDRATHI,1315.00,1322.00,1291.00,1297.10,2629.20,LONG,1315.00,2629.20,1297.10,false,-17.90,-1.36
NUVOCO,413.50,418.00,408.80,412.70,414.96,LONG,413.50,414.96,414.96,true,1.46,0.35
BLUEJET,816.50,817.60,785.10,786.80,825.50,LONG,816.50,825.50,786.80,false,-29.70,-3.64
CHENNPETRO,729.80,729.80,646.80,657.80,765.98,LONG,729.80,765.98,657.80,false,-72.00,-9.87
ONESOURCE,1970.00,2001.00,1951.00,1951.00,2000.32,LONG,1970.00,2000.32,2000.32,true,30.32,1.54
RBLBANK,255.10,258.22,251.22,254.45,257.66,LONG,255.10,257.66,257.66,true,2.56,1.00
JMFINANCIL,176.76,176.76,168.15,168.15,178.07,LONG,176.76,178.07,168.15,false,-8.61,-4.87
EMCURE,1425.20,1433.10,1405.00,1406.30,1427.89,LONG,1425.20,1427.89,1427.89,true,2.69,0.19
HAVELLS,1552.20,1553.50,1518.40,1523.50,1559.36,LONG,1552.20,1559.36,1523.50,false,-28.70,-1.85
JSWDULUX,3865.00,3865.00,3756.00,3769.00,3873.68,LONG,3865.00,3873.68,3769.00,false,-96.00,-2.48
