symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ONESOURCE,1800.00,1815.00,1773.00,1808.70,1805.16,LONG,1800.00,1805.16,1805.16,true,5.16,0.29
ABDL,538.15,551.10,534.80,546.60,541.22,LONG,538.15,541.22,541.22,true,3.07,0.57
HEXT,506.00,510.00,503.65,508.50,512.02,LONG,506.00,512.02,508.50,false,2.50,0.49
NATCOPHARM,1177.90,1189.00,1167.10,1186.40,1164.14,SHORT,1177.90,1164.14,1186.40,false,-8.50,-0.72
ACMESOLAR,303.50,309.15,299.50,302.25,297.73,SHORT,303.50,297.73,302.25,false,1.25,0.41
AADHARHFC,473.25,484.50,473.25,478.70,474.52,LONG,473.25,474.52,474.52,true,1.27,0.27
AFCONS,305.85,325.00,303.40,321.70,303.10,SHORT,305.85,303.10,321.70,false,-15.85,-5.18
CIEINDIA,463.35,468.00,455.50,456.75,460.82,SHORT,463.35,460.82,460.82,true,2.53,0.55
ADANIENSOL,1405.00,1465.00,1397.60,1462.50,1391.43,SHORT,1405.00,1391.43,1462.50,false,-57.50,-4.09
DATAPATTNS,4092.00,4147.00,4060.00,4104.90,4092.81,SKIP,,,,,,
