symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CARBORUNIV,1065.00,1076.30,1034.90,1040.80,1052.71,SHORT,1065.00,1052.71,1052.71,true,12.29,1.15
CONCORDBIO,1197.80,1277.00,1195.10,1274.90,1207.05,LONG,1197.80,1207.05,1207.05,true,9.25,0.77
ACMESOLAR,352.25,357.70,347.50,349.15,356.58,LONG,352.25,356.58,356.58,true,4.33,1.23
AEGISVOPAK,185.00,194.69,184.32,191.38,184.71,SHORT,185.00,184.71,184.71,true,0.29,0.16
NATCOPHARM,871.30,878.60,856.80,864.90,882.74,LONG,871.30,882.74,864.90,false,-6.40,-0.73
THELEELA,409.30,416.45,405.70,411.75,411.92,LONG,409.30,411.92,411.92,true,2.62,0.64
ABDL,565.40,584.75,565.30,583.50,569.55,LONG,565.40,569.55,569.55,true,4.15,0.73
ASTERDM,770.00,807.00,769.95,792.15,773.62,LONG,770.00,773.62,773.62,true,3.62,0.47
GODIGIT,303.95,305.00,299.05,300.60,302.89,SHORT,303.95,302.89,302.89,true,1.06,0.35
SUZLON,54.60,55.39,54.47,55.24,55.00,LONG,54.60,55.00,55.00,true,0.40,0.73
