symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,317.45,317.45,305.55,316.55,314.67,SHORT,317.45,314.67,314.67,true,2.78,0.88
HOMEFIRST,992.85,1018.55,990.10,994.85,990.68,SHORT,992.85,990.68,990.68,true,2.17,0.22
CEATLTD,3022.00,3098.00,3012.80,3048.45,3004.26,SHORT,3022.00,3004.26,3048.45,false,-26.45,-0.88
PGEL,819.00,819.00,790.50,806.50,790.67,SHORT,819.00,790.67,790.67,true,28.33,3.46
SBICARD,834.00,840.85,822.05,835.95,832.42,SHORT,834.00,832.42,832.42,true,1.58,0.19
SAPPHIRE,321.00,326.40,312.00,317.35,331.07,LONG,321.00,331.07,317.35,false,-3.65,-1.14
DALBHARAT,1800.00,1857.60,1800.00,1853.05,1805.63,LONG,1800.00,1805.63,1805.63,true,5.63,0.31
ENDURANCE,1988.65,2021.50,1955.00,1968.25,1984.41,SHORT,1988.65,1984.41,1984.41,true,4.24,0.21
SOBHA,1350.95,1403.85,1350.95,1391.10,1356.00,LONG,1350.95,1356.00,1356.00,true,5.05,0.37
AEGISLOG,677.90,778.00,666.35,772.95,669.01,SHORT,677.90,669.01,669.01,true,8.89,1.31
