symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,579.45,585.85,574.75,576.50,580.94,LONG,579.45,580.94,580.94,true,1.49,0.26
THERMAX,3998.90,3998.90,3934.40,3943.50,3982.39,SHORT,3998.90,3982.39,3982.39,true,16.51,0.41
ASTERDM,759.85,765.00,744.05,746.60,756.20,SHORT,759.85,756.20,756.20,true,3.65,0.48
NIVABUPA,82.50,83.00,81.50,81.51,82.48,SKIP,,,,,,
KIRLOSENG,2119.40,2144.40,2090.40,2126.50,2094.25,SHORT,2119.40,2094.25,2094.25,true,25.15,1.19
ACUTAAS,3359.80,3384.00,3235.00,3288.10,3317.73,SHORT,3359.80,3317.73,3317.73,true,42.07,1.25
THELEELA,551.50,560.95,547.55,553.90,550.01,SHORT,551.50,550.01,550.01,true,1.49,0.27
PPLPHARMA,215.40,220.00,214.61,218.58,215.20,SKIP,,,,,,
CUMMINSIND,5215.00,5215.00,5126.00,5150.00,5178.90,SHORT,5215.00,5178.90,5178.90,true,36.10,0.69
CANHLIFE,157.50,159.00,153.10,153.81,156.64,SHORT,157.50,156.64,156.64,true,0.86,0.55
