symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZFCVINDIA,2439.00,2516.00,2398.00,2506.00,14439.71,LONG,2439.00,14439.71,2506.00,false,67.00,2.75
JSWDULUX,3633.90,3679.70,3591.00,3625.70,3651.24,LONG,3633.90,3651.24,3651.24,true,17.34,0.48
SPLPETRO,648.00,649.20,635.50,644.00,651.36,LONG,648.00,651.36,644.00,false,-4.00,-0.62
SHYAMMETL,812.50,813.95,799.45,807.35,806.12,SHORT,812.50,806.12,806.12,true,6.38,0.79
TIMKEN,3096.80,3100.10,3059.00,3089.80,3087.47,SHORT,3096.80,3087.47,3087.47,true,9.33,0.30
GALLANTT,587.00,601.15,584.00,595.40,589.55,LONG,587.00,589.55,589.55,true,2.55,0.43
JAINREC,407.05,415.40,398.05,410.10,400.03,SHORT,407.05,400.03,400.03,true,7.02,1.72
GODIGIT,349.85,350.50,344.25,345.50,347.18,SHORT,349.85,347.18,347.18,true,2.67,0.76
IPCALAB,1440.00,1453.90,1430.80,1434.50,1445.92,LONG,1440.00,1445.92,1445.92,true,5.92,0.41
CAPLIPOINT,1940.00,1958.00,1931.60,1949.30,1958.33,LONG,1940.00,1958.33,1949.30,false,9.30,0.48
