symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KAJARIACER,1239.00,1254.50,1236.10,1240.10,1237.10,SHORT,1239.00,1237.10,1237.10,true,1.90,0.15
ELGIEQUIP,584.00,590.00,575.30,589.20,576.90,SHORT,584.00,576.90,576.90,true,7.10,1.22
WELSPUNLIV,164.22,166.90,163.27,163.61,162.84,SHORT,164.22,162.84,163.61,false,0.61,0.37
MEESHO,187.87,193.20,184.21,185.59,187.63,SHORT,187.87,187.63,187.63,true,0.24,0.13
SOBHA,1468.70,1469.00,1450.30,1454.20,1468.93,SKIP,,,,,,
RECLTD,353.00,364.70,352.00,363.55,353.37,LONG,353.00,353.37,353.37,true,0.37,0.10
CONCORDBIO,1335.00,1363.30,1327.60,1334.20,1330.97,SHORT,1335.00,1330.97,1330.97,true,4.03,0.30
ERIS,1455.40,1472.80,1432.10,1463.00,1455.13,SKIP,,,,,,
SONACOMS,705.00,715.75,701.15,713.40,698.23,SHORT,705.00,698.23,713.40,false,-8.40,-1.19
INDGN,507.10,512.90,504.40,509.50,509.45,LONG,507.10,509.45,509.45,true,2.35,0.46
