symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
DEEPAKFERT,1582.90,1607.80,1578.20,1602.90,1597.04,LONG,1582.90,1597.04,1597.04,true,14.14,0.89
ACMESOLAR,354.00,364.70,350.85,360.00,348.45,SHORT,354.00,348.45,360.00,false,-6.00,-1.69
PINELABS,150.20,162.49,149.99,160.81,150.27,SKIP,,,,,,
ELECON,542.95,542.95,529.15,530.00,544.56,LONG,542.95,544.56,530.00,false,-12.95,-2.39
ABSLAMC,1169.70,1190.20,1156.10,1164.40,1202.87,LONG,1169.70,1202.87,1164.40,false,-5.30,-0.45
HONASA,429.05,430.40,402.30,415.75,418.31,SHORT,429.05,418.31,418.31,true,10.74,2.50
GLAND,2300.00,2348.00,2287.90,2331.10,2256.81,SHORT,2300.00,2256.81,2331.10,false,-31.10,-1.35
CONCORDBIO,1327.80,1327.80,1290.10,1292.80,1333.49,LONG,1327.80,1333.49,1292.80,false,-35.00,-2.64
FIRSTCRY,218.00,234.00,212.50,226.50,220.69,LONG,218.00,220.69,220.69,true,2.69,1.23
SONACOMS,613.00,622.85,612.05,621.30,617.98,LONG,613.00,617.98,617.98,true,4.98,0.81
