symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZYDUSWELL,473.40,488.90,462.00,486.30,483.36,LONG,473.40,483.36,483.36,true,9.96,2.10
ADANIPOWER,163.25,163.70,142.10,143.30,166.13,LONG,163.25,166.13,143.30,false,-19.95,-12.22
STARHEALTH,450.85,460.85,449.00,455.95,450.05,SHORT,450.85,450.05,450.05,true,0.80,0.18
PTCIL,15221.00,15304.00,15150.00,15205.00,15226.84,SKIP,,,,,,
CHENNPETRO,720.30,730.00,718.70,721.50,751.81,LONG,720.30,751.81,721.50,false,1.20,0.17
ENDURANCE,2859.90,2870.20,2777.70,2782.80,2891.84,LONG,2859.90,2891.84,2782.80,false,-77.10,-2.70
NIVABUPA,81.70,81.98,81.04,81.19,81.74,SKIP,,,,,,
GODIGIT,354.95,381.40,354.00,356.80,356.01,LONG,354.95,356.01,356.01,true,1.06,0.30
JSL,805.00,812.80,794.60,795.35,797.42,SHORT,805.00,797.42,797.42,true,7.58,0.94
WHIRLPOOL,1307.70,1329.10,1290.00,1293.80,1323.15,LONG,1307.70,1323.15,1323.15,true,15.45,1.18
