symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZFCVINDIA,2431.00,2492.00,2428.00,2465.00,14824.15,LONG,2431.00,14824.15,2465.00,false,34.00,1.40
JSWDULUX,3560.00,3628.00,3508.00,3547.70,3532.57,SHORT,3560.00,3532.57,3532.57,true,27.43,0.77
IPCALAB,1435.00,1470.10,1433.00,1454.10,1437.60,LONG,1435.00,1437.60,1437.60,true,2.60,0.18
SYRMA,794.60,802.00,782.85,785.40,789.69,SHORT,794.60,789.69,789.69,true,4.91,0.62
MAXHEALTH,1087.00,1090.00,1070.10,1083.30,1090.97,LONG,1087.00,1090.97,1083.30,false,-3.70,-0.34
SHYAMMETL,804.00,806.00,795.15,799.95,804.17,SKIP,,,,,,
AEGISVOPAK,269.60,275.00,262.25,263.90,269.47,SKIP,,,,,,
HONASA,281.00,281.80,277.70,278.00,282.37,LONG,281.00,282.37,278.00,false,-3.00,-1.07
SAGILITY,50.20,50.52,49.70,50.07,49.83,SHORT,50.20,49.83,49.83,true,0.37,0.74
BRITANNIA,5840.00,5882.50,5824.50,5879.50,5849.34,LONG,5840.00,5849.34,5849.34,true,9.34,0.16
