symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
THELEELA,413.95,418.90,408.10,408.95,412.85,SHORT,413.95,412.85,412.85,true,1.10,0.27
PERSISTENT,4880.00,4987.40,4851.10,4898.50,4918.06,LONG,4880.00,4918.06,4918.06,true,38.06,0.78
MRPL,186.00,189.70,176.55,177.25,185.46,SHORT,186.00,185.46,185.46,true,0.54,0.29
COFORGE,1162.00,1180.30,1140.40,1145.30,1148.33,SHORT,1162.00,1148.33,1148.33,true,13.67,1.18
POWERGRID,294.45,297.30,290.30,295.60,297.97,LONG,294.45,297.97,295.60,false,1.15,0.39
PIRAMALFIN,1812.90,1887.90,1780.10,1887.90,1808.60,SHORT,1812.90,1808.60,1808.60,true,4.30,0.24
KPRMILL,849.95,854.70,838.00,844.00,847.57,SHORT,849.95,847.57,847.57,true,2.38,0.28
VTL,521.20,534.00,508.55,530.80,531.63,LONG,521.20,531.63,531.63,true,10.43,2.00
IRB,20.56,20.98,20.03,20.78,41.38,LONG,20.56,41.38,20.78,false,0.22,1.07
ADANIPOWER,153.50,155.28,151.56,153.77,154.88,LONG,153.50,154.88,154.88,true,1.38,0.90
