symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
NAVINFLUOR,7070.00,7070.00,6912.50,6955.50,7070.12,SKIP,,,,,,
EMCURE,1679.90,1705.00,1650.20,1658.20,1682.79,LONG,1679.90,1682.79,1682.79,true,2.89,0.17
NIACL,165.00,167.28,157.43,160.17,162.03,SHORT,165.00,162.03,162.03,true,2.97,1.80
APARINDS,12800.00,12998.00,12395.00,12474.00,12813.28,LONG,12800.00,12813.28,12813.28,true,13.28,0.10
CIEINDIA,473.00,479.20,459.00,463.30,475.75,LONG,473.00,475.75,475.75,true,2.75,0.58
INDIAMART,2075.00,2079.30,2004.80,2011.20,2062.75,SHORT,2075.00,2062.75,2062.75,true,12.25,0.59
HONASA,353.00,354.40,347.00,347.75,354.74,LONG,353.00,354.74,347.75,false,-5.25,-1.49
FEDERALBNK,291.55,293.65,283.90,285.35,293.05,LONG,291.55,293.05,293.05,true,1.50,0.51
ACUTAAS,2810.00,2843.10,2720.00,2741.30,2779.56,SHORT,2810.00,2779.56,2779.56,true,30.44,1.08
GPIL,292.40,294.75,280.85,282.30,291.54,SHORT,292.40,291.54,291.54,true,0.86,0.29
