symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ECLERX,1839.00,1846.20,1817.60,1842.10,3637.09,LONG,1839.00,3637.09,1842.10,false,3.10,0.17
ANGELONE,321.80,322.10,312.30,314.60,3229.83,LONG,321.80,3229.83,314.60,false,-7.20,-2.24
BEML,2192.50,2227.00,2177.50,2182.40,4377.01,LONG,2192.50,4377.01,2182.40,false,-10.10,-0.46
MCX,1599.00,1602.00,1550.00,1578.00,7841.07,LONG,1599.00,7841.07,1578.00,false,-21.00,-1.31
SPLPETRO,727.05,745.80,724.60,743.90,729.99,LONG,727.05,729.99,729.99,true,2.94,0.40
AIIL,504.70,510.00,496.00,499.80,2494.92,LONG,504.70,2494.92,499.80,false,-4.90,-0.97
COHANCE,1028.00,1030.60,1003.60,1015.10,1028.60,SKIP,,,,,,
UNIONBANK,146.04,146.44,143.75,145.08,156.07,LONG,146.04,156.07,145.08,false,-0.96,-0.66
NUVAMA,1523.00,1550.00,1490.50,1503.50,7623.00,LONG,1523.00,7623.00,1503.50,false,-19.50,-1.28
LICI,470.70,474.40,462.55,463.20,964.90,LONG,470.70,964.90,463.20,false,-7.50,-1.59
