symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SOBHA,1466.90,1481.00,1417.60,1427.90,1488.83,LONG,1466.90,1488.83,1427.90,false,-39.00,-2.66
KAJARIACER,1229.30,1234.80,1211.10,1232.50,1235.92,LONG,1229.30,1235.92,1232.50,false,3.20,0.26
WELSPUNLIV,165.85,165.85,162.00,165.00,163.94,SHORT,165.85,163.94,163.94,true,1.91,1.15
MEESHO,191.10,191.58,188.84,189.94,189.51,SHORT,191.10,189.51,189.51,true,1.59,0.83
ELGIEQUIP,601.85,602.95,580.20,583.70,600.02,SHORT,601.85,600.02,600.02,true,1.83,0.30
CONCORDBIO,1325.00,1325.00,1275.10,1277.60,1324.75,SKIP,,,,,,
ERIS,1469.90,1469.90,1430.00,1438.50,1465.59,SHORT,1469.90,1465.59,1465.59,true,4.31,0.29
RECLTD,360.30,362.00,357.40,361.00,361.35,LONG,360.30,361.35,361.35,true,1.05,0.29
INDGN,510.50,510.50,492.80,494.25,507.89,SHORT,510.50,507.89,507.89,true,2.61,0.51
PPLPHARMA,183.87,184.30,175.63,177.11,181.77,SHORT,183.87,181.77,181.77,true,2.10,1.14
