symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ACMESOLAR,335.00,336.90,324.05,328.70,327.07,SHORT,335.00,327.07,327.07,true,7.93,2.37
AEGISVOPAK,198.00,198.00,188.75,193.16,193.52,SHORT,198.00,193.52,193.52,true,4.48,2.26
HEXT,546.80,547.50,526.40,536.90,542.36,SHORT,546.80,542.36,542.36,true,4.44,0.81
ONESOURCE,1815.10,1834.60,1804.10,1810.20,1821.84,LONG,1815.10,1821.84,1821.84,true,6.74,0.37
ABDL,546.50,573.90,542.20,573.90,545.52,SHORT,546.50,545.52,545.52,true,0.98,0.18
ZENTEC,1678.00,1710.00,1669.90,1683.00,1645.26,SHORT,1678.00,1645.26,1683.00,false,-5.00,-0.30
BHARATFORG,1908.10,1948.90,1893.90,1935.50,1897.41,SHORT,1908.10,1897.41,1897.41,true,10.69,0.56
SONACOMS,615.00,615.15,599.55,604.20,602.89,SHORT,615.00,602.89,602.89,true,12.11,1.97
AFCONS,324.25,329.95,320.90,322.90,326.67,LONG,324.25,326.67,326.67,true,2.42,0.75
AADHARHFC,466.00,466.55,452.70,464.10,458.22,SHORT,466.00,458.22,458.22,true,7.78,1.67
