symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
REDINGTON,274.95,284.40,272.05,274.35,279.31,LONG,274.95,279.31,279.31,true,4.36,1.59
YESBANK,21.56,21.68,21.15,21.18,21.65,LONG,21.56,21.65,21.65,true,0.09,0.42
VTL,506.00,530.00,504.05,516.20,496.17,SHORT,506.00,496.17,516.20,false,-10.20,-2.02
IEX,200.90,202.39,197.00,197.67,198.45,SHORT,200.90,198.45,198.45,true,2.45,1.22
AADHARHFC,457.40,458.95,445.55,448.75,453.71,SHORT,457.40,453.71,453.71,true,3.69,0.81
RRKABEL,1327.90,1328.00,1297.20,1305.90,1330.95,LONG,1327.90,1330.95,1305.90,false,-22.00,-1.66
TECHNOE,1288.60,1305.00,1259.70,1272.30,1250.99,SHORT,1288.60,1250.99,1272.30,false,16.30,1.26
GODIGIT,300.85,306.20,294.65,303.10,299.10,SHORT,300.85,299.10,299.10,true,1.75,0.58
KAJARIACER,950.00,992.15,950.00,981.00,938.85,SHORT,950.00,938.85,981.00,false,-31.00,-3.26
SBFC,108.39,112.41,105.70,105.76,107.66,SHORT,108.39,107.66,107.66,true,0.73,0.67
