symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ECLERX,2247.50,2300.00,2210.80,2266.40,4451.35,LONG,2247.50,4451.35,2266.40,false,18.90,0.84
CLEAN,1186.80,1186.80,1163.00,1163.00,1186.06,SKIP,,,,,,
INTELLECT,988.00,993.40,980.00,983.60,982.46,SHORT,988.00,982.46,982.46,true,5.54,0.56
DEEPAKNTR,1806.00,1808.00,1758.00,1761.40,1791.63,SHORT,1806.00,1791.63,1791.63,true,14.37,0.80
SYRMA,769.00,779.50,752.50,761.25,750.97,SHORT,769.00,750.97,761.25,false,7.75,1.01
TBOTEK,1385.00,1412.80,1353.00,1383.90,1343.62,SHORT,1385.00,1343.62,1383.90,false,1.10,0.08
AIIL,642.80,649.60,637.50,641.40,3142.61,LONG,642.80,3142.61,641.40,false,-1.40,-0.22
KPRMILL,993.65,1022.30,982.00,996.85,987.85,SHORT,993.65,987.85,987.85,true,5.80,0.58
KALYANKJIL,509.00,517.45,506.20,508.65,507.48,SHORT,509.00,507.48,507.48,true,1.52,0.30
SAPPHIRE,337.65,337.65,316.00,319.20,325.00,SHORT,337.65,325.00,325.00,true,12.65,3.75
