symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAPPHIRE,318.25,323.85,307.50,309.25,320.61,LONG,318.25,320.61,320.61,true,2.36,0.74
GALLANTT,327.05,330.60,314.40,316.00,324.11,SHORT,327.05,324.11,324.11,true,2.94,0.90
SAILIFE,720.00,745.95,684.60,700.10,711.82,SHORT,720.00,711.82,711.82,true,8.18,1.14
TBOTEK,1464.00,1480.00,1326.00,1358.10,1443.83,SHORT,1464.00,1443.83,1443.83,true,20.17,1.38
GODFRYPHLP,1908.00,1920.00,1790.00,1790.00,5783.73,LONG,1908.00,5783.73,1790.00,false,-118.00,-6.18
CASTROLIND,206.92,208.71,203.92,205.41,217.12,LONG,206.92,217.12,205.41,false,-1.51,-0.73
RRKABEL,1086.05,1097.60,888.40,889.20,1113.26,LONG,1086.05,1113.26,889.20,false,-196.85,-18.13
POLYMED,2196.60,2196.60,2064.50,2085.05,2174.05,SHORT,2196.60,2174.05,2174.05,true,22.55,1.03
CGCL,166.75,166.87,163.50,165.15,167.83,LONG,166.75,167.83,165.15,false,-1.60,-0.96
KALYANKJIL,479.00,483.95,458.55,468.85,480.71,LONG,479.00,480.71,480.71,true,1.71,0.36
