symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APARINDS,12447.00,12850.00,12263.50,12337.00,12147.86,SHORT,12447.00,12147.86,12337.00,false,110.00,0.88
CESC,177.30,181.74,176.03,180.22,189.63,LONG,177.30,189.63,180.22,false,2.92,1.65
GPIL,302.00,307.00,292.00,296.60,304.79,LONG,302.00,304.79,304.79,true,2.79,0.92
IKS,1561.90,1658.00,1545.00,1653.30,1552.55,SHORT,1561.90,1552.55,1552.55,true,9.35,0.60
CONCORDBIO,1140.00,1154.20,1119.50,1143.00,1133.18,SHORT,1140.00,1133.18,1133.18,true,6.82,0.60
EMCURE,1730.00,1734.90,1665.00,1670.40,1727.48,SHORT,1730.00,1727.48,1727.48,true,2.52,0.15
NAVINFLUOR,7050.00,7200.00,6660.50,6802.50,6730.88,SHORT,7050.00,6730.88,6730.88,true,319.12,4.53
THELEELA,426.65,430.50,417.00,427.20,429.33,LONG,426.65,429.33,429.33,true,2.68,0.63
JUBLPHARMA,924.50,935.50,920.10,926.05,929.33,LONG,924.50,929.33,929.33,true,4.83,0.52
INDGN,481.10,508.15,481.10,500.00,498.72,LONG,481.10,498.72,498.72,true,17.62,3.66
