symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
UNOMINDA,1205.00,1207.80,1181.00,1195.50,1195.21,SHORT,1205.00,1195.21,1195.21,true,9.79,0.81
PGEL,614.20,622.95,600.60,609.90,612.87,SHORT,614.20,612.87,612.87,true,1.33,0.22
HONASA,306.50,312.90,303.00,306.60,302.44,SHORT,306.50,302.44,306.60,false,-0.10,-0.03
HSCL,497.35,497.35,483.75,490.30,483.78,SHORT,497.35,483.78,483.78,true,13.57,2.73
ASHOKLEY,209.76,211.75,208.96,210.66,207.62,SHORT,209.76,207.62,210.66,false,-0.90,-0.43
GLAND,1845.00,1845.00,1799.20,1802.20,1822.90,SHORT,1845.00,1822.90,1822.90,true,22.10,1.20
KPRMILL,950.00,959.20,918.00,920.00,921.15,SHORT,950.00,921.15,921.15,true,28.85,3.04
PAGEIND,32800.00,33280.00,32740.00,33080.00,32776.14,SKIP,,,,,,
ABLBL,108.34,108.34,105.71,106.72,106.96,SHORT,108.34,106.96,106.96,true,1.38,1.27
AIIL,513.50,513.50,499.00,503.35,504.54,SHORT,513.50,504.54,504.54,true,8.96,1.74
