symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GODFRYPHLP,2115.00,2180.00,2115.00,2115.00,6775.97,LONG,2115.00,6775.97,2115.00,false,0.00,0.00
SAPPHIRE,285.55,294.30,275.80,291.60,297.59,LONG,285.55,297.59,291.60,false,6.05,2.12
GALLANTT,356.00,409.00,356.00,395.40,432.04,LONG,356.00,432.04,395.40,false,39.40,11.07
CONCORDBIO,1570.00,1604.95,1550.00,1580.25,1664.71,LONG,1570.00,1664.71,1580.25,false,10.25,0.65
SBFC,82.00,89.50,82.00,88.55,92.85,LONG,82.00,92.85,88.55,false,6.55,7.99
FLUOROCHEM,3220.60,3740.00,3220.60,3675.55,3767.08,LONG,3220.60,3767.08,3675.55,false,454.95,14.13
ZFCVINDIA,2004.00,2132.00,2004.00,2127.00,13060.03,LONG,2004.00,13060.03,2127.00,false,123.00,6.14
ANANTRAJ,376.15,427.40,376.15,415.15,460.74,LONG,376.15,460.74,415.15,false,39.00,10.37
PTCIL,12417.55,13121.85,12417.55,12780.65,13694.59,LONG,12417.55,13694.59,12780.65,false,363.10,2.92
GODREJCP,1158.00,1177.60,1125.05,1159.45,1155.15,SHORT,1158.00,1155.15,1155.15,true,2.85,0.25
