symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZFCVINDIA,2467.00,2514.00,2445.00,2464.00,15085.17,LONG,2467.00,15085.17,2464.00,false,-3.00,-0.12
CANHLIFE,140.19,153.20,137.71,145.03,139.82,SHORT,140.19,139.82,139.82,true,0.37,0.26
GODIGIT,349.95,350.95,341.20,347.90,342.35,SHORT,349.95,342.35,342.35,true,7.60,2.17
ANURAS,1312.00,1340.00,1307.10,1320.50,1327.66,LONG,1312.00,1327.66,1327.66,true,15.66,1.19
KIRLOSENG,1290.10,1296.00,1260.00,1261.70,1306.29,LONG,1290.10,1306.29,1261.70,false,-28.40,-2.20
SHYAMMETL,827.00,833.75,821.90,824.20,829.88,LONG,827.00,829.88,829.88,true,2.88,0.35
LTFOODS,404.90,406.40,399.00,403.85,405.07,SKIP,,,,,,
CRAFTSMAN,7032.00,7165.00,7030.00,7052.00,7092.25,LONG,7032.00,7092.25,7092.25,true,60.25,0.86
PIRAMALFIN,1615.00,1644.00,1592.00,1629.60,1597.71,SHORT,1615.00,1597.71,1597.71,true,17.29,1.07
CONCORDBIO,1367.10,1367.10,1332.10,1348.10,1338.73,SHORT,1367.10,1338.73,1338.73,true,28.37,2.08
