symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TBOTEK,1671.00,1687.00,1632.20,1680.50,1679.74,LONG,1671.00,1679.74,1679.74,true,8.74,0.52
ACUTAAS,3488.00,3488.00,3366.00,3380.80,3415.03,SHORT,3488.00,3415.03,3415.03,true,72.97,2.09
ANTHEM,938.10,952.00,932.70,940.10,950.27,LONG,938.10,950.27,950.27,true,12.17,1.30
NIVABUPA,79.10,80.36,78.36,80.02,79.35,LONG,79.10,79.35,79.35,true,0.25,0.32
INDGN,571.10,583.25,570.30,579.00,580.52,LONG,571.10,580.52,580.52,true,9.42,1.65
MEESHO,215.00,223.10,214.50,217.46,216.96,LONG,215.00,216.96,216.96,true,1.96,0.91
CAPLIPOINT,2790.10,2790.10,2716.00,2754.40,2791.85,SKIP,,,,,,
KIRLOSENG,2229.90,2230.00,2155.70,2170.00,2218.75,SHORT,2229.90,2218.75,2218.75,true,11.15,0.50
ASTERDM,761.00,770.90,757.55,764.00,771.03,LONG,761.00,771.03,764.00,false,3.00,0.39
ACMESOLAR,390.05,407.90,389.60,401.75,396.70,LONG,390.05,396.70,396.70,true,6.65,1.70
