symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MANAPPURAM,272.00,274.00,267.95,271.20,273.72,LONG,272.00,273.72,273.72,true,1.72,0.63
CRISIL,4777.80,4834.00,4702.80,4702.80,4805.26,LONG,4777.80,4805.26,4805.26,true,27.46,0.57
MSUMI,47.34,47.40,45.75,46.82,47.84,LONG,47.34,47.84,46.82,false,-0.52,-1.10
RPOWER,41.24,41.24,39.06,39.11,40.27,SHORT,41.24,40.27,40.27,true,0.97,2.35
ERIS,1591.30,1601.20,1566.60,1595.10,1588.10,SHORT,1591.30,1588.10,1588.10,true,3.20,0.20
GESHIP,1044.20,1088.00,1035.10,1085.00,1052.25,LONG,1044.20,1052.25,1052.25,true,8.05,0.77
MMTC,65.90,66.00,64.51,65.29,66.47,LONG,65.90,66.47,65.29,false,-0.61,-0.93
PFOCUS,176.50,179.25,172.75,172.78,179.95,LONG,176.50,179.95,172.78,false,-3.72,-2.11
LODHA,1232.50,1233.90,1199.30,1227.50,1227.50,SHORT,1232.50,1227.50,1227.50,true,5.00,0.41
IKS,1675.50,1689.00,1657.10,1659.90,1659.69,SHORT,1675.50,1659.69,1659.69,true,15.81,0.94
