symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ACUTAAS,3275.00,3359.00,3188.80,3342.30,3326.98,LONG,3275.00,3326.98,3326.98,true,51.98,1.59
TBOTEK,1643.70,1647.70,1600.00,1629.60,1656.53,LONG,1643.70,1656.53,1629.60,false,-14.10,-0.86
MEESHO,212.40,214.50,207.61,213.56,216.98,LONG,212.40,216.98,213.56,false,1.16,0.55
AJANTPHARM,3482.40,3530.80,3460.00,3508.50,3511.69,LONG,3482.40,3511.69,3511.69,true,29.29,0.84
INDGN,570.35,574.10,559.00,573.60,574.09,LONG,570.35,574.09,574.09,true,3.74,0.66
ANTHEM,939.95,953.75,903.00,907.10,950.09,LONG,939.95,950.09,950.09,true,10.14,1.08
KIRLOSENG,2040.50,2046.00,1934.00,2041.20,2119.09,LONG,2040.50,2119.09,2041.20,false,0.70,0.03
SHRIRAMFIN,979.00,990.30,972.60,982.00,996.87,LONG,979.00,996.87,982.00,false,3.00,0.31
KEC,407.00,409.00,398.00,398.05,411.44,LONG,407.00,411.44,398.05,false,-8.95,-2.20
VIJAYA,1436.70,1453.90,1380.00,1436.90,1460.98,LONG,1436.70,1460.98,1436.90,false,0.20,0.01
