symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
THELEELA,410.90,419.05,404.60,405.85,409.41,SHORT,410.90,409.41,409.41,true,1.49,0.36
VTL,546.85,546.85,525.25,528.15,551.75,LONG,546.85,551.75,528.15,false,-18.70,-3.42
KPRMILL,828.10,846.90,820.80,835.50,846.51,LONG,828.10,846.51,846.51,true,18.41,2.22
MRPL,190.00,195.40,184.00,184.84,194.89,LONG,190.00,194.89,194.89,true,4.89,2.57
ADANIPOWER,151.00,155.49,150.15,150.94,153.93,LONG,151.00,153.93,153.93,true,2.93,1.94
CCL,1040.40,1060.00,1029.60,1033.40,1045.80,LONG,1040.40,1045.80,1045.80,true,5.40,0.52
RADICO,2696.20,2696.20,2582.00,2589.60,2722.71,LONG,2696.20,2722.71,2589.60,false,-106.60,-3.95
PIRAMALFIN,1806.90,1819.90,1770.10,1814.00,1791.15,SHORT,1806.90,1791.15,1791.15,true,15.75,0.87
SUNDARMFIN,4950.00,4988.50,4771.00,4800.50,4959.49,LONG,4950.00,4959.49,4959.49,true,9.49,0.19
POWERGRID,297.65,300.50,295.95,296.90,300.70,LONG,297.65,300.70,296.90,false,-0.75,-0.25
