symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CHENNPETRO,1033.90,1053.10,1023.20,1052.30,1062.03,LONG,1033.90,1062.03,1052.30,false,18.40,1.78
CUB,208.45,209.85,204.40,209.05,278.71,LONG,208.45,278.71,209.05,false,0.60,0.29
MRPL,179.81,179.90,174.05,174.94,181.36,LONG,179.81,181.36,174.94,false,-4.87,-2.71
AEGISVOPAK,267.00,267.00,261.25,261.70,267.89,LONG,267.00,267.89,261.70,false,-5.30,-1.99
CANBK,144.71,145.88,143.67,144.35,149.23,LONG,144.71,149.23,144.35,false,-0.36,-0.25
MINDACORP,605.45,608.15,594.10,595.45,609.18,LONG,605.45,609.18,595.45,false,-10.00,-1.65
INDUSTOWER,396.10,396.75,386.60,386.80,410.52,LONG,396.10,410.52,386.80,false,-9.30,-2.35
BANKINDIA,142.75,144.00,141.58,141.83,148.47,LONG,142.75,148.47,141.83,false,-0.92,-0.64
MANAPPURAM,282.60,282.90,278.40,280.25,281.56,SHORT,282.60,281.56,281.56,true,1.04,0.37
APTUS,294.95,296.80,288.05,288.50,292.63,SHORT,294.95,292.63,292.63,true,2.32,0.79
