symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TBOTEK,1360.30,1373.90,1301.40,1308.20,1363.16,LONG,1360.30,1363.16,1363.16,true,2.86,0.21
CLEAN,1171.00,1188.00,1162.00,1175.10,1148.48,SHORT,1171.00,1148.48,1175.10,false,-4.10,-0.35
SYRMA,739.00,764.00,736.30,751.55,737.97,SHORT,739.00,737.97,737.97,true,1.03,0.14
ECLERX,2087.80,2166.50,2070.00,2097.50,4280.02,LONG,2087.80,4280.02,2097.50,false,9.70,0.46
ABDL,502.95,515.00,502.95,505.60,506.51,LONG,502.95,506.51,506.51,true,3.56,0.71
INTELLECT,975.20,985.00,962.70,975.00,975.48,SKIP,,,,,,
AIIL,639.40,650.00,636.70,646.80,3167.95,LONG,639.40,3167.95,646.80,false,7.40,1.16
KPRMILL,982.00,993.40,963.40,985.10,977.38,SHORT,982.00,977.38,977.38,true,4.62,0.47
ACUTAAS,1400.00,1427.00,1393.00,1407.20,1404.62,LONG,1400.00,1404.62,1404.62,true,4.62,0.33
DEEPAKNTR,1812.00,1823.40,1785.00,1788.00,1813.11,SKIP,,,,,,
