symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,146.52,150.10,143.41,148.70,148.08,LONG,146.52,148.08,148.08,true,1.56,1.06
ABLBL,115.79,117.20,113.99,115.55,114.44,SHORT,115.79,114.44,114.44,true,1.35,1.17
CHENNPETRO,879.40,898.80,877.10,889.40,919.53,LONG,879.40,919.53,889.40,false,10.00,1.14
KAYNES,3975.00,4177.00,3950.10,4159.90,3969.76,SHORT,3975.00,3969.76,3969.76,true,5.24,0.13
NUVOCO,350.00,361.75,342.50,355.90,348.75,SHORT,350.00,348.75,348.75,true,1.25,0.36
BHARTIARTL,2012.90,2021.00,1996.70,2010.90,2028.51,LONG,2012.90,2028.51,2010.90,false,-2.00,-0.10
PAGEIND,34600.00,34660.00,34035.00,34380.00,34657.98,LONG,34600.00,34657.98,34657.98,true,57.98,0.17
NIVABUPA,78.09,78.26,77.39,77.54,78.75,LONG,78.09,78.75,77.54,false,-0.55,-0.70
JWL,312.65,312.90,305.65,310.10,315.42,LONG,312.65,315.42,310.10,false,-2.55,-0.82
KEC,624.80,628.55,615.80,622.00,626.88,LONG,624.80,626.88,626.88,true,2.08,0.33
