symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAPPHIRE,302.00,302.00,288.45,290.40,300.61,SHORT,302.00,300.61,300.61,true,1.39,0.46
GODREJIND,1180.00,1198.00,1136.75,1147.55,1187.44,LONG,1180.00,1187.44,1187.44,true,7.44,0.63
ACMESOLAR,196.00,198.00,190.00,190.48,196.22,LONG,196.00,196.22,196.22,true,0.22,0.11
SBFC,90.04,91.00,88.13,88.14,89.12,SHORT,90.04,89.12,89.12,true,0.92,1.02
GALLANTT,365.05,388.00,365.05,371.60,366.42,LONG,365.05,366.42,366.42,true,1.37,0.38
SWIGGY,330.70,336.00,321.20,321.60,342.81,LONG,330.70,342.81,321.60,false,-9.10,-2.75
INDGN,562.90,564.15,538.05,539.15,556.82,SHORT,562.90,556.82,556.82,true,6.08,1.08
KAYNES,4970.00,4977.20,4756.55,4859.00,4946.46,SHORT,4970.00,4946.46,4946.46,true,23.54,0.47
PERSISTENT,5574.00,5623.60,5510.05,5523.85,5539.59,SHORT,5574.00,5539.59,5539.59,true,34.41,0.62
BIKAJI,670.50,678.60,653.95,659.75,677.71,LONG,670.50,677.71,677.71,true,7.21,1.08
