symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BEML,2120.00,2171.30,2103.00,2117.80,4276.16,LONG,2120.00,4276.16,2117.80,false,-2.20,-0.10
ANGELONE,300.10,309.30,299.80,303.10,3001.95,LONG,300.10,3001.95,303.10,false,3.00,1.00
YESBANK,21.34,21.65,21.02,21.45,21.22,SHORT,21.34,21.22,21.22,true,0.12,0.56
NEWGEN,1215.55,1271.00,1213.25,1230.80,1218.42,LONG,1215.55,1218.42,1218.42,true,2.87,0.24
ANURAS,988.65,1011.00,983.60,1005.20,987.29,SHORT,988.65,987.29,987.29,true,1.36,0.14
ECLERX,1766.50,1780.20,1739.60,1775.00,3484.45,LONG,1766.50,3484.45,1775.00,false,8.50,0.48
RPOWER,52.48,60.50,52.17,57.61,52.07,SHORT,52.48,52.07,57.61,false,-5.13,-9.78
IEX,199.81,203.19,197.52,199.71,199.04,SHORT,199.81,199.04,199.04,true,0.77,0.39
LTFOODS,424.90,441.85,420.00,440.10,423.41,SHORT,424.90,423.41,423.41,true,1.49,0.35
SPLPETRO,708.80,718.00,699.50,714.10,706.95,SHORT,708.80,706.95,706.95,true,1.85,0.26
