symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TBOTEK,1710.10,1715.20,1666.00,1670.70,1713.63,LONG,1710.10,1713.63,1713.63,true,3.53,0.21
KIRLOSENG,2208.00,2250.60,2184.50,2207.30,2253.39,LONG,2208.00,2253.39,2207.30,false,-0.70,-0.03
ASTERDM,778.10,781.55,765.00,766.15,783.63,LONG,778.10,783.63,766.15,false,-11.95,-1.54
ACUTAAS,3241.80,3463.00,3220.00,3454.50,3228.76,SHORT,3241.80,3228.76,3228.76,true,13.04,0.40
NIVABUPA,79.20,79.79,78.86,79.42,79.86,LONG,79.20,79.86,79.42,false,0.22,0.28
MEESHO,216.00,220.72,212.51,217.92,215.15,SHORT,216.00,215.15,215.15,true,0.85,0.39
ANTHEM,945.95,959.20,939.40,942.10,957.98,LONG,945.95,957.98,957.98,true,12.03,1.27
CAPLIPOINT,2716.00,2839.50,2714.00,2801.00,2739.03,LONG,2716.00,2739.03,2739.03,true,23.03,0.85
SOBHA,1234.00,1255.00,1217.00,1244.60,1234.76,SKIP,,,,,,
THELEELA,535.75,557.00,530.00,556.05,533.07,SHORT,535.75,533.07,533.07,true,2.68,0.50
