symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MMTC,70.00,70.94,68.90,69.77,70.42,LONG,70.00,70.42,70.42,true,0.42,0.60
ESCORTS,3327.00,3355.20,3278.10,3340.60,3342.37,LONG,3327.00,3342.37,3342.37,true,15.37,0.46
ONESOURCE,2004.10,2065.60,1982.60,1997.90,2017.19,LONG,2004.10,2017.19,2017.19,true,13.09,0.65
VMM,128.61,129.38,126.60,127.58,129.98,LONG,128.61,129.98,127.58,false,-1.03,-0.80
PRESTIGE,1619.00,1632.50,1601.40,1631.20,1604.24,SHORT,1619.00,1604.24,1604.24,true,14.76,0.91
EMCURE,1249.90,1259.40,1228.90,1243.00,1252.75,LONG,1249.90,1252.75,1252.75,true,2.85,0.23
STARHEALTH,425.80,425.80,417.55,421.80,421.82,SHORT,425.80,421.82,421.82,true,3.98,0.93
SONACOMS,478.40,480.50,466.10,467.20,477.16,SHORT,478.40,477.16,477.16,true,1.24,0.26
ZENTEC,1939.10,1955.00,1892.00,1933.10,1950.68,LONG,1939.10,1950.68,1950.68,true,11.58,0.60
CGPOWER,676.60,682.00,668.00,680.00,674.54,SHORT,676.60,674.54,674.54,true,2.06,0.30
