symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GODFRYPHLP,2150.00,2193.00,1968.00,1981.00,6749.60,LONG,2150.00,6749.60,1981.00,false,-169.00,-7.86
GALLANTT,319.45,331.70,315.35,325.00,317.80,SHORT,319.45,317.80,317.80,true,1.65,0.52
SAPPHIRE,309.00,320.55,304.00,320.10,304.22,SHORT,309.00,304.22,304.22,true,4.78,1.55
POLYMED,2196.05,2213.55,2150.85,2200.20,2175.66,SHORT,2196.05,2175.66,2175.66,true,20.39,0.93
MINDACORP,537.00,546.70,531.35,539.30,550.18,LONG,537.00,550.18,539.30,false,2.30,0.43
RRKABEL,1117.00,1161.85,1105.05,1150.50,1122.76,LONG,1117.00,1122.76,1122.76,true,5.76,0.52
TBOTEK,1473.25,1514.80,1472.05,1481.60,1481.05,LONG,1473.25,1481.05,1481.05,true,7.80,0.53
BLUEDART,6135.00,6380.00,6085.10,6379.95,6077.74,SHORT,6135.00,6077.74,6379.95,false,-244.95,-3.99
DCMSHRIRAM,1003.00,1037.50,1003.00,1037.50,1019.39,LONG,1003.00,1019.39,1019.39,true,16.39,1.63
NH,1380.00,1419.90,1370.00,1405.00,1368.79,SHORT,1380.00,1368.79,1405.00,false,-25.00,-1.81
