symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
THERMAX,3967.80,3999.90,3955.30,3975.90,3992.11,LONG,3967.80,3992.11,3992.11,true,24.31,0.61
PPLPHARMA,214.45,214.90,209.84,211.05,215.86,LONG,214.45,215.86,211.05,false,-3.40,-1.59
KIRLOSENG,2106.00,2121.90,2055.10,2067.10,2097.62,SHORT,2106.00,2097.62,2097.62,true,8.38,0.40
GALLANTT,589.60,597.65,576.30,579.80,588.53,SHORT,589.60,588.53,588.53,true,1.07,0.18
IDEA,13.98,14.16,13.97,14.05,13.99,SKIP,,,,,,
NIVABUPA,82.50,83.44,81.90,82.44,81.49,SHORT,82.50,81.49,82.44,false,0.06,0.07
ASTERDM,759.00,768.90,744.00,751.00,759.62,SKIP,,,,,,
TTML,37.96,38.36,37.25,37.39,37.87,SHORT,37.96,37.87,37.87,true,0.09,0.24
ACUTAAS,3189.10,3244.70,3155.00,3171.00,3181.36,SHORT,3189.10,3181.36,3181.36,true,7.74,0.24
CONCORDBIO,1571.30,1572.20,1517.60,1536.50,1568.42,SHORT,1571.30,1568.42,1568.42,true,2.88,0.18
