symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,149.95,150.96,147.75,148.08,149.65,SHORT,149.95,149.65,149.65,true,0.30,0.20
CRAFTSMAN,7200.00,7837.00,7167.00,7758.00,7118.57,SHORT,7200.00,7118.57,7758.00,false,-558.00,-7.75
ZFCVINDIA,2471.00,2513.00,2454.00,2462.00,14755.98,LONG,2471.00,14755.98,2462.00,false,-9.00,-0.36
GODIGIT,344.05,346.25,341.45,344.30,344.04,SKIP,,,,,,
KIRLOSENG,1221.10,1226.00,1203.20,1218.00,1218.56,SHORT,1221.10,1218.56,1218.56,true,2.54,0.21
LTFOODS,382.75,390.90,381.15,388.80,383.61,LONG,382.75,383.61,383.61,true,0.86,0.22
CONCORDBIO,1341.10,1357.90,1340.80,1346.10,1354.50,LONG,1341.10,1354.50,1354.50,true,13.40,1.00
ANURAS,1314.20,1327.20,1313.30,1316.90,1314.12,SKIP,,,,,,
PFOCUS,241.90,243.99,235.66,235.83,244.03,LONG,241.90,244.03,235.83,false,-6.07,-2.51
TIINDIA,2578.00,2625.40,2566.00,2615.00,2569.65,SHORT,2578.00,2569.65,2569.65,true,8.35,0.32
