symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
VMM,133.70,140.40,133.65,137.05,132.53,SHORT,133.70,132.53,137.05,false,-3.35,-2.51
ONESOURCE,1979.10,2001.00,1968.10,1999.00,1997.44,LONG,1979.10,1997.44,1997.44,true,18.34,0.93
ELECON,622.50,637.85,622.50,627.00,647.13,LONG,622.50,647.13,627.00,false,4.50,0.72
SHYAMMETL,845.00,857.80,839.00,855.15,851.32,LONG,845.00,851.32,851.32,true,6.32,0.75
JSWDULUX,3643.00,3655.00,3606.00,3636.00,3617.23,SHORT,3643.00,3617.23,3617.23,true,25.77,0.71
SOBHA,1496.00,1563.00,1493.00,1547.80,1506.78,LONG,1496.00,1506.78,1506.78,true,10.78,0.72
RKFORGE,656.00,659.30,642.10,646.85,670.56,LONG,656.00,670.56,646.85,false,-9.15,-1.39
STARHEALTH,423.95,425.60,419.50,422.15,422.45,SHORT,423.95,422.45,422.45,true,1.50,0.35
EMCURE,1295.00,1359.90,1285.10,1354.70,1306.93,LONG,1295.00,1306.93,1306.93,true,11.93,0.92
TATAELXSI,6026.00,6202.50,6002.00,6181.00,5942.56,SHORT,6026.00,5942.56,6181.00,false,-155.00,-2.57
