symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZYDUSWELL,464.20,494.00,460.30,474.60,465.81,LONG,464.20,465.81,465.81,true,1.61,0.35
PFOCUS,168.69,171.50,166.57,168.34,169.87,LONG,168.69,169.87,169.87,true,1.18,0.70
ANURAS,1075.10,1101.60,1047.90,1092.60,1093.49,LONG,1075.10,1093.49,1093.49,true,18.39,1.71
ADANIPOWER,168.05,172.20,166.70,169.87,164.64,SHORT,168.05,164.64,169.87,false,-1.82,-1.08
POWERINDIA,17499.00,17699.00,17358.00,17427.00,17546.29,LONG,17499.00,17546.29,17546.29,true,47.29,0.27
ZENTEC,1380.00,1383.70,1363.00,1373.20,1378.38,SHORT,1380.00,1378.38,1378.38,true,1.62,0.12
CARTRADE,2489.50,2535.00,2445.00,2452.10,2472.78,SHORT,2489.50,2472.78,2472.78,true,16.72,0.67
INDIACEM,395.00,396.00,391.00,392.75,391.93,SHORT,395.00,391.93,391.93,true,3.07,0.78
GLAND,1931.20,1936.00,1908.60,1925.80,1931.14,SKIP,,,,,,
NAM-INDIA,920.65,956.80,915.00,947.55,918.29,SHORT,920.65,918.29,918.29,true,2.36,0.26
