symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,149.16,151.79,145.75,149.14,148.40,SHORT,149.16,148.40,148.40,true,0.76,0.51
AIIL,623.00,630.70,623.00,629.00,3093.20,LONG,623.00,3093.20,629.00,false,6.00,0.96
ATHERENERG,690.15,706.65,680.05,691.50,704.34,LONG,690.15,704.34,704.34,true,14.19,2.06
GODIGIT,349.95,350.05,339.45,342.95,349.28,SHORT,349.95,349.28,349.28,true,0.67,0.19
JAINREC,413.40,416.00,391.00,405.50,419.73,LONG,413.40,419.73,405.50,false,-7.90,-1.91
HOMEFIRST,1093.60,1095.90,1066.00,1073.70,1094.81,LONG,1093.60,1094.81,1094.81,true,1.21,0.11
KIRLOSENG,1254.00,1273.80,1242.00,1247.40,1257.09,LONG,1254.00,1257.09,1257.09,true,3.09,0.25
LTFOODS,381.00,381.60,373.80,378.35,379.52,SHORT,381.00,379.52,379.52,true,1.48,0.39
BLS,316.45,318.30,312.50,312.55,316.01,SHORT,316.45,316.01,316.01,true,0.44,0.14
LATENTVIEW,457.55,462.95,451.00,460.35,460.96,LONG,457.55,460.96,460.96,true,3.41,0.75
