symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CRISIL,4860.00,4894.60,4764.80,4779.50,4870.02,LONG,4860.00,4870.02,4870.02,true,10.02,0.21
ANGELONE,256.00,258.40,251.00,251.70,2541.42,LONG,256.00,2541.42,251.70,false,-4.30,-1.68
CHENNPETRO,910.30,955.30,905.30,943.20,956.82,LONG,910.30,956.82,943.20,false,32.90,3.61
ERIS,1605.00,1612.00,1587.20,1600.90,1604.29,SKIP,,,,,,
JAINREC,372.65,383.95,369.10,375.50,372.41,SKIP,,,,,,
LTM,5675.50,5719.00,5587.00,5625.50,5696.99,LONG,5675.50,5696.99,5696.99,true,21.49,0.38
RPOWER,43.02,43.37,40.65,40.90,44.16,LONG,43.02,44.16,40.90,false,-2.12,-4.93
INDIANB,862.55,865.20,851.70,851.85,877.10,LONG,862.55,877.10,851.85,false,-10.70,-1.24
JMFINANCIL,168.21,168.30,165.10,165.31,167.07,SHORT,168.21,167.07,167.07,true,1.14,0.68
LTF,280.05,284.45,278.65,280.05,277.58,SHORT,280.05,277.58,280.05,false,0.00,0.00
