symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
THERMAX,4002.00,4022.10,3953.90,3972.00,3981.69,SHORT,4002.00,3981.69,3981.69,true,20.31,0.51
KIRLOSENG,2059.30,2077.80,2031.00,2034.90,2041.41,SHORT,2059.30,2041.41,2041.41,true,17.89,0.87
GALLANTT,585.05,588.25,577.55,585.95,582.60,SHORT,585.05,582.60,582.60,true,2.45,0.42
ASTERDM,766.00,775.50,755.15,760.55,761.73,SHORT,766.00,761.73,761.73,true,4.27,0.56
NIVABUPA,83.79,84.20,82.00,82.19,82.83,SHORT,83.79,82.83,82.83,true,0.96,1.15
PPLPHARMA,208.56,213.44,208.11,211.21,208.21,SHORT,208.56,208.21,208.21,true,0.35,0.17
ASAHIINDIA,950.55,959.80,948.15,950.35,952.54,LONG,950.55,952.54,952.54,true,1.99,0.21
CONCORDBIO,1566.70,1575.80,1537.00,1539.00,1536.95,SHORT,1566.70,1536.95,1539.00,false,27.70,1.77
THELEELA,554.75,556.50,546.00,553.30,552.55,SHORT,554.75,552.55,552.55,true,2.20,0.40
TTML,37.65,38.00,37.28,37.43,37.76,LONG,37.65,37.76,37.76,true,0.11,0.29
