symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MRPL,180.75,181.95,175.80,176.20,181.98,LONG,180.75,181.98,176.20,false,-4.55,-2.52
THELEELA,415.00,431.95,415.00,423.30,431.71,LONG,415.00,431.71,431.71,true,16.71,4.03
IRB,21.13,21.13,20.71,20.91,20.97,SHORT,21.13,20.97,20.97,true,0.16,0.76
GODIGIT,321.80,326.20,318.05,318.70,324.60,LONG,321.80,324.60,324.60,true,2.80,0.87
HSCL,464.75,465.90,455.05,464.40,468.58,LONG,464.75,468.58,464.40,false,-0.35,-0.08
POWERGRID,295.45,300.70,293.85,298.00,296.15,LONG,295.45,296.15,296.15,true,0.70,0.24
PIRAMALFIN,1743.00,1751.20,1715.60,1718.10,1731.48,SHORT,1743.00,1731.48,1731.48,true,11.52,0.66
GMDCLTD,602.00,614.00,596.00,604.80,602.64,LONG,602.00,602.64,602.64,true,0.64,0.11
SBFC,88.00,89.52,87.16,88.00,88.71,LONG,88.00,88.71,88.71,true,0.71,0.81
JAINREC,444.90,449.60,421.00,421.95,445.71,LONG,444.90,445.71,445.71,true,0.81,0.18
