symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
THELEELA,425.00,435.00,425.00,434.55,436.74,LONG,425.00,436.74,434.55,false,9.55,2.25
CHENNPETRO,972.60,999.40,942.40,964.40,1015.29,LONG,972.60,1015.29,964.40,false,-8.20,-0.84
KPRMILL,836.05,846.75,832.10,842.10,837.67,LONG,836.05,837.67,837.67,true,1.62,0.19
TRAVELFOOD,1179.90,1190.00,1172.80,1180.00,1178.88,SKIP,,,,,,
GROWW,156.30,159.40,152.00,152.40,157.20,LONG,156.30,157.20,157.20,true,0.90,0.58
BALRAMCHIN,488.05,493.45,479.05,480.90,488.73,LONG,488.05,488.73,488.73,true,0.68,0.14
GLAND,1714.90,1724.90,1665.00,1667.70,1706.92,SHORT,1714.90,1706.92,1706.92,true,7.98,0.47
LGEINDIA,1572.10,1609.80,1570.00,1580.80,1576.44,LONG,1572.10,1576.44,1576.44,true,4.34,0.28
CANHLIFE,144.90,146.74,143.50,145.85,144.03,SHORT,144.90,144.03,144.03,true,0.87,0.60
CESC,150.38,152.73,147.27,148.32,156.42,LONG,150.38,156.42,148.32,false,-2.06,-1.37
