symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MEESHO,188.52,190.65,185.45,189.53,188.99,LONG,188.52,188.99,188.99,true,0.47,0.25
ELGIEQUIP,576.35,583.95,569.15,570.70,572.53,SHORT,576.35,572.53,572.53,true,3.82,0.66
SONACOMS,675.05,676.00,663.30,669.05,665.33,SHORT,675.05,665.33,665.33,true,9.72,1.44
INDGN,505.65,515.50,505.65,511.95,511.01,LONG,505.65,511.01,511.01,true,5.36,1.06
EMMVEE,336.00,339.35,332.00,337.60,339.58,LONG,336.00,339.58,337.60,false,1.60,0.48
CONCORDBIO,1342.50,1365.00,1331.10,1343.30,1326.97,SHORT,1342.50,1326.97,1343.30,false,-0.80,-0.06
RECLTD,354.00,356.45,350.55,351.60,349.51,SHORT,354.00,349.51,351.60,false,2.40,0.68
BIKAJI,640.00,640.00,631.00,635.10,633.34,SHORT,640.00,633.34,633.34,true,6.66,1.04
DCMSHRIRAM,1032.40,1041.20,1023.90,1025.60,1038.67,LONG,1032.40,1038.67,1038.67,true,6.27,0.61
RRKABEL,2355.90,2382.80,2284.00,2289.30,2348.35,SHORT,2355.90,2348.35,2348.35,true,7.55,0.32
