symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZENTEC,1945.90,1949.00,1880.00,1896.10,1954.27,LONG,1945.90,1954.27,1896.10,false,-49.80,-2.56
ONESOURCE,2008.80,2029.30,1934.00,1987.30,1968.84,SHORT,2008.80,1968.84,1968.84,true,39.96,1.99
ELECON,632.70,653.00,632.50,637.50,631.53,SHORT,632.70,631.53,637.50,false,-4.80,-0.76
VMM,133.70,137.80,132.49,133.78,131.11,SHORT,133.70,131.11,133.78,false,-0.08,-0.06
SPLPETRO,865.00,884.75,854.10,881.05,876.53,LONG,865.00,876.53,876.53,true,11.53,1.33
BEML,2235.00,2265.50,2200.50,2228.80,4531.30,LONG,2235.00,4531.30,2228.80,false,-6.20,-0.28
ANANTRAJ,545.00,567.45,541.40,565.70,540.21,SHORT,545.00,540.21,565.70,false,-20.70,-3.80
CGPOWER,682.00,687.80,671.10,675.60,684.78,LONG,682.00,684.78,684.78,true,2.78,0.41
ESCORTS,3305.00,3371.60,3295.00,3303.60,3314.58,LONG,3305.00,3314.58,3314.58,true,9.58,0.29
KPRMILL,1134.00,1138.80,1119.50,1127.20,1128.46,SHORT,1134.00,1128.46,1128.46,true,5.54,0.49
