symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
REDINGTON,247.55,250.00,241.20,243.65,250.87,LONG,247.55,250.87,243.65,false,-3.90,-1.58
MEDANTA,1195.00,1221.50,1195.00,1207.20,1204.02,LONG,1195.00,1204.02,1204.02,true,9.02,0.75
ZENSARTECH,700.55,713.65,694.15,696.35,722.72,LONG,700.55,722.72,696.35,false,-4.20,-0.60
WELCORP,760.75,775.00,760.05,768.40,765.07,LONG,760.75,765.07,765.07,true,4.32,0.57
ABDL,308.00,316.60,306.00,315.90,306.48,SHORT,308.00,306.48,306.48,true,1.52,0.49
CRAFTSMAN,4614.00,4809.00,4586.00,4808.00,4634.74,LONG,4614.00,4634.74,4634.74,true,20.74,0.45
MCX,1263.00,1266.00,1241.00,1255.00,6328.08,LONG,1263.00,6328.08,1255.00,false,-8.00,-0.63
FLUOROCHEM,3865.00,3907.80,3830.00,3875.00,3831.27,SHORT,3865.00,3831.27,3831.27,true,33.73,0.87
SIEMENS,2938.00,2965.00,2899.80,2952.60,2928.03,SHORT,2938.00,2928.03,2928.03,true,9.97,0.34
APARINDS,5550.00,5852.00,5492.50,5777.50,5532.72,SHORT,5550.00,5532.72,5532.72,true,17.28,0.31
