symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ANGELONE,325.20,327.50,320.00,321.70,3222.91,LONG,325.20,3222.91,321.70,false,-3.50,-1.08
ECLERX,1792.50,1807.60,1788.40,1801.00,3547.91,LONG,1792.50,3547.91,1801.00,false,8.50,0.47
BEML,2235.00,2284.50,2185.10,2200.00,4421.13,LONG,2235.00,4421.13,2200.00,false,-35.00,-1.57
JPPOWER,15.84,16.75,15.73,16.25,15.88,LONG,15.84,15.88,15.88,true,0.04,0.25
TECHNOE,1513.00,1524.20,1480.60,1483.50,1516.88,LONG,1513.00,1516.88,1516.88,true,3.88,0.26
CCL,900.15,902.00,867.00,875.50,899.66,SKIP,,,,,,
YESBANK,20.95,21.08,20.78,20.84,21.00,LONG,20.95,21.00,21.00,true,0.05,0.24
IEX,200.19,204.35,198.57,202.44,198.75,SHORT,200.19,198.75,198.75,true,1.44,0.72
ANURAS,1045.00,1056.00,1039.20,1039.90,1040.50,SHORT,1045.00,1040.50,1040.50,true,4.50,0.43
EMAMILTD,579.15,584.50,578.10,582.90,581.71,LONG,579.15,581.71,581.71,true,2.56,0.44
