symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZFCVINDIA,2595.00,2609.00,2544.00,2548.00,15471.16,LONG,2595.00,15471.16,2548.00,false,-47.00,-1.81
KIRLOSENG,1258.30,1329.00,1255.40,1306.80,1269.11,LONG,1258.30,1269.11,1269.11,true,10.81,0.86
SHYAMMETL,820.95,830.00,811.00,812.80,807.93,SHORT,820.95,807.93,812.80,false,8.15,0.99
GODIGIT,347.85,347.85,339.75,341.15,342.02,SHORT,347.85,342.02,342.02,true,5.83,1.68
ANURAS,1333.40,1346.00,1307.20,1337.10,1322.10,SHORT,1333.40,1322.10,1322.10,true,11.30,0.85
PRESTIGE,1639.00,1639.00,1600.00,1603.40,1618.96,SHORT,1639.00,1618.96,1618.96,true,20.04,1.22
LTFOODS,397.00,406.90,396.95,405.00,398.55,LONG,397.00,398.55,398.55,true,1.55,0.39
CRAFTSMAN,7100.00,7230.00,7040.00,7061.00,7054.79,SHORT,7100.00,7054.79,7054.79,true,45.21,0.64
JAINREC,402.15,424.80,401.50,418.80,401.86,SKIP,,,,,,
GALLANTT,523.60,533.10,516.25,517.00,518.34,SHORT,523.60,518.34,518.34,true,5.26,1.00
