symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MCX,1795.00,1823.00,1772.00,1813.00,8966.97,LONG,1795.00,8966.97,1813.00,false,18.00,1.00
REDINGTON,319.60,324.15,316.20,322.70,328.58,LONG,319.60,328.58,322.70,false,3.10,0.97
ONESOURCE,2201.30,2231.90,2090.00,2107.50,2190.85,SHORT,2201.30,2190.85,2190.85,true,10.45,0.47
ESCORTS,3345.00,3396.00,3310.20,3318.10,3347.33,SKIP,,,,,,
VMM,134.14,135.17,131.11,132.02,134.46,LONG,134.14,134.46,134.46,true,0.32,0.24
ELECON,658.00,661.00,632.10,632.65,655.85,SHORT,658.00,655.85,655.85,true,2.15,0.33
EMCURE,1310.00,1312.00,1271.90,1280.40,1301.61,SHORT,1310.00,1301.61,1301.61,true,8.39,0.64
ZENTEC,1992.20,2026.30,1965.10,1979.00,1978.89,SHORT,1992.20,1978.89,1978.89,true,13.31,0.67
CCL,843.00,846.85,830.10,835.25,850.35,LONG,843.00,850.35,835.25,false,-7.75,-0.92
CGPOWER,689.15,693.70,673.10,683.60,679.20,SHORT,689.15,679.20,679.20,true,9.95,1.44
