symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KAYNES,3765.00,3969.30,3757.80,3938.40,3565.68,SHORT,3765.00,3565.68,3938.40,false,-173.40,-4.61
CANHLIFE,144.55,149.29,144.55,147.51,146.71,LONG,144.55,146.71,146.71,true,2.16,1.49
ABLBL,111.31,115.53,111.31,114.98,111.25,SKIP,,,,,,
JWL,299.45,310.70,299.45,308.15,297.02,SHORT,299.45,297.02,308.15,false,-8.70,-2.91
CHENNPETRO,875.20,891.10,867.20,882.30,902.80,LONG,875.20,902.80,882.30,false,7.10,0.81
BHARTIARTL,2051.20,2055.20,2028.70,2040.30,2021.27,SHORT,2051.20,2021.27,2040.30,false,10.90,0.53
BLUESTARCO,1889.30,1940.00,1889.30,1936.80,1858.92,SHORT,1889.30,1858.92,1936.80,false,-47.50,-2.51
NUVOCO,350.00,350.90,346.05,349.00,344.52,SHORT,350.00,344.52,349.00,false,1.00,0.29
KEC,619.00,631.95,616.60,628.25,612.25,SHORT,619.00,612.25,628.25,false,-9.25,-1.49
NIVABUPA,77.75,80.20,77.44,79.09,77.74,SKIP,,,,,,
