symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PGEL,595.05,620.35,595.05,616.85,627.79,LONG,595.05,627.79,616.85,false,21.80,3.66
GLAND,1780.00,1797.80,1752.80,1794.90,1832.94,LONG,1780.00,1832.94,1794.90,false,14.90,0.84
HSCL,466.00,476.30,452.85,457.55,482.88,LONG,466.00,482.88,457.55,false,-8.45,-1.81
KPRMILL,842.30,875.55,842.30,866.95,899.95,LONG,842.30,899.95,866.95,false,24.65,2.93
AIIL,475.00,481.85,452.35,456.00,483.15,LONG,475.00,483.15,456.00,false,-19.00,-4.00
NCC,147.10,150.48,145.20,149.62,152.96,LONG,147.10,152.96,149.62,false,2.52,1.71
HONASA,286.80,296.85,286.80,292.65,304.35,LONG,286.80,304.35,292.65,false,5.85,2.04
TRAVELFOOD,1177.40,1204.10,1150.00,1179.20,1230.00,LONG,1177.40,1230.00,1179.20,false,1.80,0.15
UNOMINDA,1130.00,1171.50,1120.00,1145.30,1200.92,LONG,1130.00,1200.92,1145.30,false,15.30,1.35
KAYNES,3671.00,3855.00,3671.00,3735.30,3874.40,LONG,3671.00,3874.40,3735.30,false,64.30,1.75
