symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CHENNPETRO,979.30,1004.20,954.80,958.30,1000.57,LONG,979.30,1000.57,1000.57,true,21.27,2.17
MRPL,169.77,174.67,165.39,166.84,171.83,LONG,169.77,171.83,171.83,true,2.06,1.21
RPOWER,39.20,42.30,38.00,41.08,39.97,LONG,39.20,39.97,39.97,true,0.77,1.96
MANAPPURAM,271.60,279.55,269.55,277.80,271.21,SHORT,271.60,271.21,271.21,true,0.39,0.14
CUB,190.65,192.20,189.00,190.45,253.54,LONG,190.65,253.54,190.45,false,-0.20,-0.10
ANGELONE,262.20,267.30,260.00,261.00,2568.06,LONG,262.20,2568.06,261.00,false,-1.20,-0.46
MSUMI,46.78,46.78,45.75,45.76,46.60,SHORT,46.78,46.60,46.60,true,0.18,0.38
APTUS,292.20,292.45,287.70,288.00,291.21,SHORT,292.20,291.21,291.21,true,0.99,0.34
IKS,1679.00,1694.00,1651.50,1679.90,1671.05,SHORT,1679.00,1671.05,1671.05,true,7.95,0.47
JSWDULUX,3261.90,3305.00,3216.10,3295.60,3235.56,SHORT,3261.90,3235.56,3235.56,true,26.34,0.81
