symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAPPHIRE,325.50,329.90,308.85,315.25,308.87,SHORT,325.50,308.87,308.87,true,16.63,5.11
VIJAYA,1016.90,1052.65,991.05,1004.05,1010.85,SHORT,1016.90,1010.85,1010.85,true,6.05,0.59
SAGILITY,42.70,43.00,41.00,41.57,41.65,SHORT,42.70,41.65,41.65,true,1.05,2.46
NH,1595.00,1617.00,1539.55,1573.90,1571.67,SHORT,1595.00,1571.67,1571.67,true,23.33,1.46
GODIGIT,306.40,308.00,299.60,300.80,304.84,SHORT,306.40,304.84,304.84,true,1.56,0.51
APTUS,305.20,305.20,299.50,300.00,304.18,SHORT,305.20,304.18,304.18,true,1.02,0.33
MAPMYINDIA,1631.00,1645.10,1614.00,1622.55,1616.66,SHORT,1631.00,1616.66,1616.66,true,14.34,0.88
DCMSHRIRAM,1022.45,1026.70,996.20,1021.55,1016.72,SHORT,1022.45,1016.72,1016.72,true,5.73,0.56
CCL,579.75,583.20,565.00,566.15,576.62,SHORT,579.75,576.62,576.62,true,3.13,0.54
BLUESTARCO,2029.65,2145.00,2026.75,2045.25,2012.48,SHORT,2029.65,2012.48,2045.25,false,-15.60,-0.77
