symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CHENNPETRO,976.40,1009.50,932.40,951.50,983.22,LONG,976.40,983.22,983.22,true,6.82,0.70
KPRMILL,853.65,854.45,826.80,837.15,850.37,SHORT,853.65,850.37,850.37,true,3.28,0.38
PGEL,597.00,617.80,583.10,614.60,588.70,SHORT,597.00,588.70,588.70,true,8.30,1.39
GLAND,1711.00,1732.90,1688.00,1705.00,1727.27,LONG,1711.00,1727.27,1727.27,true,16.27,0.95
ONESOURCE,1349.90,1435.00,1325.50,1416.20,1303.75,SHORT,1349.90,1303.75,1416.20,false,-66.30,-4.91
CANHLIFE,143.28,145.50,142.62,144.03,141.50,SHORT,143.28,141.50,144.03,false,-0.75,-0.52
KAYNES,3735.00,3850.00,3630.00,3805.30,3662.96,SHORT,3735.00,3662.96,3662.96,true,72.04,1.93
THELEELA,438.00,440.05,430.75,433.20,438.52,LONG,438.00,438.52,438.52,true,0.52,0.12
NAVINFLUOR,6110.00,6550.00,6110.00,6529.50,6077.03,SHORT,6110.00,6077.03,6529.50,false,-419.50,-6.87
VTL,544.00,552.00,535.95,546.70,537.77,SHORT,544.00,537.77,537.77,true,6.23,1.15
