symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BLUESTARCO,2148.45,2167.70,2080.60,2137.00,2111.04,SHORT,2148.45,2111.04,2111.04,true,37.41,1.74
APTUS,305.05,307.45,303.90,304.50,303.96,SHORT,305.05,303.96,303.96,true,1.09,0.36
DCMSHRIRAM,1020.00,1058.00,1020.00,1047.95,1018.60,SHORT,1020.00,1018.60,1047.95,false,-27.95,-2.74
CASTROLIND,218.21,236.98,214.76,231.39,222.54,LONG,218.21,222.54,222.54,true,4.33,1.98
SAPPHIRE,314.30,346.00,312.80,326.50,312.95,SHORT,314.30,312.95,312.95,true,1.35,0.43
GODIGIT,299.05,306.90,298.00,305.05,301.47,LONG,299.05,301.47,301.47,true,2.42,0.81
SAILIFE,748.00,762.00,689.00,695.20,736.00,SHORT,748.00,736.00,736.00,true,12.00,1.60
FSL,356.70,359.10,345.95,347.55,359.28,LONG,356.70,359.28,347.55,false,-9.15,-2.57
NH,1610.15,1619.95,1566.00,1583.20,1566.77,SHORT,1610.15,1566.77,1566.77,true,43.38,2.69
POLYMED,2234.80,2335.20,2231.00,2303.15,2181.65,SHORT,2234.80,2181.65,2303.15,false,-68.35,-3.06
