symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SYRMA,823.50,850.80,809.20,813.95,824.01,SKIP,,,,,,
SHYAMMETL,813.90,826.80,810.60,819.95,813.05,SHORT,813.90,813.05,813.05,true,0.85,0.10
HONASA,289.60,291.00,284.50,286.55,288.86,SHORT,289.60,288.86,288.86,true,0.74,0.26
MAXHEALTH,1164.00,1167.40,1117.00,1128.20,1163.52,SKIP,,,,,,
IPCALAB,1459.00,1471.50,1408.00,1420.60,1440.48,SHORT,1459.00,1440.48,1440.48,true,18.52,1.27
KPRMILL,1080.00,1089.00,1036.00,1043.60,1079.46,SKIP,,,,,,
SAGILITY,50.01,50.22,49.20,49.69,50.27,LONG,50.01,50.27,49.69,false,-0.32,-0.64
CUB,204.30,213.00,204.00,212.30,273.61,LONG,204.30,273.61,212.30,false,8.00,3.92
UNOMINDA,1307.00,1337.50,1302.00,1309.60,1303.83,SHORT,1307.00,1303.83,1303.83,true,3.17,0.24
EMCURE,1419.80,1442.60,1414.30,1433.30,1419.30,SKIP,,,,,,
