symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SYRMA,804.90,845.00,796.00,833.45,790.19,SHORT,804.90,790.19,833.45,false,-28.55,-3.55
CLEAN,1182.80,1184.90,1152.60,1154.50,1169.67,SHORT,1182.80,1169.67,1169.67,true,13.13,1.11
DEEPAKNTR,1780.00,1780.00,1747.10,1748.00,1756.29,SHORT,1780.00,1756.29,1756.29,true,23.71,1.33
KPRMILL,1007.50,1012.35,987.50,988.85,995.80,SHORT,1007.50,995.80,995.80,true,11.70,1.16
AIIL,634.00,644.90,600.00,616.90,3197.46,LONG,634.00,3197.46,616.90,false,-17.10,-2.70
SAPPHIRE,323.00,347.90,321.05,325.30,323.58,LONG,323.00,323.58,323.58,true,0.58,0.18
3MINDIA,31205.00,31410.00,30410.00,30470.00,31245.09,LONG,31205.00,31245.09,31245.09,true,40.09,0.13
SOBHA,1472.90,1474.80,1443.00,1450.20,1452.15,SHORT,1472.90,1452.15,1452.15,true,20.75,1.41
KALYANKJIL,516.35,518.10,500.45,502.05,514.74,SHORT,516.35,514.74,514.74,true,1.61,0.31
ABDL,496.00,503.30,492.60,493.35,498.68,LONG,496.00,498.68,498.68,true,2.68,0.54
