symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
AIIL,596.80,596.80,499.10,580.60,2966.82,LONG,596.80,2966.82,580.60,false,-16.20,-2.71
KPRMILL,976.70,977.70,946.50,949.20,962.18,SHORT,976.70,962.18,962.18,true,14.52,1.49
NUVOCO,456.90,459.90,447.00,452.50,455.44,SHORT,456.90,455.44,455.44,true,1.46,0.32
SAGILITY,45.50,45.93,44.30,44.36,45.14,SHORT,45.50,45.14,45.14,true,0.36,0.79
PFOCUS,153.40,162.92,151.42,159.27,151.09,SHORT,153.40,151.09,159.27,false,-5.87,-3.83
ABDL,496.10,502.90,488.40,490.50,492.22,SHORT,496.10,492.22,492.22,true,3.88,0.78
LALPATHLAB,1659.00,1682.50,1630.00,1673.00,3278.10,LONG,1659.00,3278.10,1673.00,false,14.00,0.84
IKS,1569.90,1578.00,1556.60,1558.00,1552.32,SHORT,1569.90,1552.32,1558.00,false,11.90,0.76
BAJAJHLDNG,13970.00,14200.00,13900.00,14133.00,13913.65,SHORT,13970.00,13913.65,13913.65,true,56.35,0.40
GMDCLTD,416.85,440.50,414.05,424.00,415.87,SHORT,416.85,415.87,415.87,true,0.98,0.24
