symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PINELABS,153.00,154.78,149.77,153.60,149.83,SHORT,153.00,149.83,149.83,true,3.17,2.07
CGCL,210.00,221.90,208.69,213.67,204.35,SHORT,210.00,204.35,213.67,false,-3.67,-1.75
DOMS,2310.00,2310.00,2241.40,2270.20,2281.65,SHORT,2310.00,2281.65,2281.65,true,28.35,1.23
ASTERDM,825.00,832.75,782.20,785.00,820.85,SHORT,825.00,820.85,820.85,true,4.15,0.50
CARBORUNIV,1054.90,1082.50,1054.90,1068.80,1024.98,SHORT,1054.90,1024.98,1068.80,false,-13.90,-1.32
JUBLPHARMA,987.00,1004.70,974.45,991.75,966.01,SHORT,987.00,966.01,991.75,false,-4.75,-0.48
ACMESOLAR,339.90,352.00,335.30,347.10,337.79,SHORT,339.90,337.79,337.79,true,2.11,0.62
BHEL,384.00,391.25,381.05,383.00,375.76,SHORT,384.00,375.76,383.00,false,1.00,0.26
RAINBOW,1374.00,1425.00,1374.00,1418.60,1358.52,SHORT,1374.00,1358.52,1418.60,false,-44.60,-3.25
HEXT,507.00,509.45,495.20,497.90,504.38,SHORT,507.00,504.38,504.38,true,2.62,0.52
